Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.99, 3.53, 12.79, -3.29, 0.72, -0.08
50, -0.64, 1.09, 6.09, -2.90, 0.85, 0.07
100, -0.97, 0.52, 12.39, -3.16, 0.26, -0.11
150, 1.06, -1.06, 7.69, -3.38, 0.46, 0.06
200, -2.67, -0.68, 11.11, -3.57, 0.86, -0.03
250, 0.28, -3.14, 2.17, -4.08, 0.73, -0.37
300, 1.22, -8.25, -7.52, -2.89, 0.84, -0.12
350, -1.18, -9.44, -1.90, -1.49, 0.69, 0.33
400, -3.69, -9.33, -0.90, -1.03, 0.34, 0.28
450, -3.94, -9.51, -0.16, -0.50, 0.12, 0.08
500, -2.54, -10.26, -4.07, -0.07, -0.01, -0.01
550, -2.67, -9.15, 3.23, 0.80, 0.10, 0.05
600, -4.06, -8.35, 5.67, -0.00, -0.13, -0.08
650, -0.84, -9.42, 2.91, 0.03, -0.03, -0.08
700, -2.26, -9.30, 2.33, 0.07, 0.05, 0.07
750, -3.22, -8.88, 4.12, -0.07, 0.03, 0.02
800, -1.94, -9.59, 0.88, 0.15, -0.02, -0.02
850, -3.15, -8.89, 3.91, 0.05, 0.05, 0.02
900, -2.58, -9.01, 3.95, 0.05, -0.00, -0.05
950, -1.93, -9.30, 2.38, -0.05, -0.04, -0.03
