Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.05, 3.34, 10.44, -0.09, -0.00, 0.04
50, -1.41, 3.33, 10.33, -0.11, 0.03, -0.09
100, -1.07, 3.98, 12.20, -0.22, 0.06, -0.07
150, -1.02, 4.30, 12.88, -0.61, 0.07, -0.14
200, -1.41, 4.75, 14.34, -1.08, 0.11, -0.24
250, -0.36, 4.01, 12.89, -1.91, 0.15, -0.34
300, -0.02, 2.49, 9.60, -2.42, 0.05, -0.14
350, -2.90, 0.44, 7.60, -1.90, 0.06, -0.29
400, -0.02, -1.51, 5.92, -1.76, -0.00, -0.33
450, -1.67, -2.22, 6.39, -1.21, 0.02, -0.28
500, 0.09, -3.11, 7.51, -0.89, 0.10, -0.21
550, -0.37, -3.45, 6.42, -0.48, 0.20, -0.08
600, -1.32, -2.88, 9.06, -0.30, 0.17, -0.08
650, -1.46, -2.74, 8.59, -0.35, 0.17, -0.10
700, 0.16, -3.43, 7.54, -0.11, 0.19, -0.05
750, -2.06, -3.28, 8.18, -0.18, 0.14, 0.03
800, -1.79, -3.28, 7.60, -0.16, 0.11, -0.03
850, -0.65, -3.19, 7.59, 0.07, 0.11, 0.01
900, -2.79, -2.84, 9.06, -0.10, -0.00, 0.15
950, -0.78, -3.84, 6.53, -0.04, 0.05, -0.04
