Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.17, 0.82, 9.40, -0.04, -0.01, -0.06
50, 0.13, 0.97, 10.21, -0.04, -0.01, 0.02
100, -1.33, 1.15, 10.01, -0.10, 0.06, 0.00
150, -0.25, 0.80, 9.74, -0.11, 0.01, -0.04
200, -0.99, 1.30, 11.69, -0.34, -0.00, 0.00
250, -0.10, 2.08, 15.22, -0.69, -0.04, -0.05
300, 3.42, 7.14, 29.66, -2.19, -0.02, 0.32
350, -6.74, 13.23, 24.89, -4.37, 1.35, 0.00
400, 3.00, 8.20, -0.47, -4.37, 0.90, -1.29
450, 0.91, 0.81, -2.53, -4.37, 0.86, -0.87
500, 4.99, -7.00, -14.17, -4.00, 0.50, -0.38
550, 0.79, -11.95, -13.59, -1.31, 0.36, 0.21
600, -1.46, -10.15, -2.03, 0.37, 0.11, 0.58
650, -4.69, -8.75, 3.99, 0.49, 0.12, 0.36
700, -3.56, -8.57, 4.07, 0.28, -0.14, -0.13
750, -0.50, -8.98, 4.16, 0.23, -0.08, -0.11
800, -1.60, -8.82, 4.91, 0.10, 0.01, 0.00
850, -1.19, -9.11, 3.26, 0.01, 0.04, 0.02
900, -2.36, -8.89, 4.54, 0.08, 0.04, 0.07
950, -2.23, -8.98, 4.06, -0.01, -0.03, -0.01
