Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.58, 1.77, 9.84, -0.56, -0.06, -0.14
50, 0.72, 1.25, 10.09, -0.49, -0.05, -0.07
100, 0.25, 3.03, 17.38, -0.95, 0.12, 0.08
150, 0.27, 5.37, 22.04, -2.54, 0.35, 0.16
200, 1.31, 7.78, 20.97, -4.37, 0.31, 0.25
250, -1.03, 9.01, 11.93, -4.37, 1.18, -0.08
300, 0.16, 1.80, -4.94, -4.37, 1.29, -0.44
350, 0.96, -5.04, -5.38, -3.88, 0.94, -0.35
400, 1.05, -9.23, -7.90, -2.56, 0.44, 0.06
450, -1.54, -10.99, -7.21, -0.67, 0.40, 0.47
500, -4.19, -9.09, 1.40, 0.10, -0.00, 0.40
550, -5.13, -8.93, 2.83, 0.07, -0.03, -0.02
600, -1.84, -9.06, 3.37, 0.07, -0.13, -0.21
650, -0.79, -9.48, 1.88, 0.12, 0.08, -0.03
700, -2.06, -8.92, 4.67, 0.28, 0.10, 0.09
750, -3.02, -8.88, 4.16, -0.00, 0.11, -0.00
800, -2.35, -9.03, 3.52, -0.08, -0.01, -0.08
850, -1.60, -9.49, 1.26, 0.20, 0.07, 0.03
900, -2.74, -8.52, 6.14, 0.11, 0.03, -0.01
950, -2.51, -9.04, 3.18, -0.08, -0.00, -0.05
