Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 2.47, 2.91, 8.97, 0.03, 0.00, 0.00
50, 2.52, 3.13, 9.65, 0.01, 0.06, -0.08
100, 3.30, 3.04, 9.20, -0.09, 0.09, 0.13
150, 1.46, 3.28, 9.97, -0.08, 0.05, 0.06
200, 2.91, 3.51, 11.49, -0.32, 0.22, 0.05
250, 6.44, 4.93, 17.96, -0.83, 0.47, 0.19
300, 6.41, 10.94, 27.19, -3.25, 1.15, 0.73
350, 1.90, 22.40, 28.75, -4.37, 1.18, 1.12
400, 8.35, 23.65, 9.47, -4.37, 1.44, 0.61
450, 4.69, 17.07, -4.19, -4.37, 2.27, 1.17
500, -1.81, 0.73, -24.00, -4.37, 2.01, 0.32
550, -3.22, -13.41, -36.38, -2.51, 0.24, 0.34
600, -3.73, -8.14, -6.19, 0.58, -0.04, 0.05
650, -1.65, -8.40, -2.54, 0.37, -0.08, 0.17
700, -4.07, -9.17, -2.16, 0.55, 0.04, -0.03
750, -1.19, -9.90, 0.15, 0.53, -0.21, -0.24
800, -1.10, -9.90, 1.49, 0.40, -0.14, -0.19
850, -0.11, -10.39, -1.03, 0.42, -0.14, -0.02
900, -1.35, -9.71, 0.46, 0.51, -0.07, 0.08
950, -1.89, -9.97, -0.84, 0.52, -0.13, 0.02
