Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 3.89, 27.37, -4.82, -4.37, 2.31, -0.16
50, 3.28, 3.60, -22.71, -4.37, 1.70, -0.71
100, 1.81, -9.66, -24.25, -4.37, 0.99, -0.52
150, 1.65, -11.88, -18.63, -0.85, -0.01, 0.33
200, -2.52, -8.57, -2.26, 0.29, -0.07, 0.48
250, -3.85, -9.08, -1.81, 0.06, -0.10, 0.19
300, -2.24, -9.78, -1.46, 0.37, -0.15, -0.18
350, -0.14, -9.76, 0.74, 0.47, -0.18, -0.08
400, -0.65, -9.84, 1.78, 0.25, -0.02, 0.12
450, -1.73, -9.95, 1.66, 0.20, -0.08, 0.11
500, -1.48, -10.06, 1.54, 0.09, -0.06, 0.08
550, -2.66, -10.08, -0.50, 0.23, -0.06, 0.01
600, -2.19, -9.48, 1.22, 0.33, -0.07, -0.12
650, -1.31, -9.46, 2.87, 0.14, -0.06, -0.14
700, -0.81, -10.12, 0.30, 0.13, -0.05, -0.09
750, -0.95, -9.57, 2.17, 0.24, -0.05, -0.02
800, -1.01, -9.69, 2.40, -0.01, -0.02, 0.01
850, -1.56, -10.02, 0.97, 0.01, -0.01, 0.02
900, -1.89, -9.73, 0.78, 0.17, -0.02, -0.02
950, -1.64, -9.79, 1.13, 0.11, -0.03, -0.09
