Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 3.36, 0.38, 10.13, -0.11, 0.07, -0.06
50, 5.31, 0.86, 13.63, -0.50, 0.09, 0.15
100, 7.90, 3.66, 21.39, -1.51, 0.68, 0.65
150, 4.09, 6.29, 21.22, -3.71, 1.10, 1.06
200, 3.24, 5.53, 8.29, -4.37, 1.73, 0.86
250, -0.43, 1.38, 2.24, -4.37, 1.71, 0.62
300, 0.70, -2.13, -0.45, -4.35, 1.60, 0.07
350, 1.48, -9.61, -10.91, -2.87, 1.24, 0.23
400, -1.63, -10.96, -6.39, -0.78, 0.73, 0.52
450, -3.13, -10.01, -0.26, -0.08, 0.03, 0.49
500, -4.29, -8.72, 3.41, 0.13, 0.17, 0.08
550, -2.57, -8.67, 4.58, 0.17, -0.24, -0.04
600, -1.11, -8.62, 5.26, 0.13, -0.02, -0.11
650, -1.12, -9.29, 2.83, 0.03, -0.07, -0.11
700, -1.33, -8.92, 4.30, 0.18, 0.09, -0.01
750, -1.82, -8.71, 4.70, 0.02, 0.19, -0.14
800, -0.26, -9.11, 3.64, 0.10, 0.01, 0.01
850, -2.17, -8.31, 6.29, 0.04, 0.04, 0.07
900, -1.59, -9.16, 2.77, -0.02, 0.02, -0.00
950, -1.70, -8.78, 4.17, 0.08, -0.02, -0.02
