Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.94, 2.43, 9.44, -0.17, 0.02, -0.06
50, -2.07, 2.71, 11.01, -0.22, 0.22, -0.09
100, -2.72, 3.09, 12.27, -0.80, 0.19, 0.02
150, -4.94, 5.69, 20.83, -1.67, 0.62, -0.30
200, -8.46, 15.19, 30.78, -4.37, 1.12, -1.50
250, -1.47, 15.03, 8.48, -4.37, 0.04, -1.77
300, -2.62, 4.92, -5.61, -4.37, 0.51, -1.98
350, 3.74, -7.21, -12.97, -4.29, 0.00, -1.35
400, 0.96, -11.34, -12.30, -1.47, 0.32, -0.49
450, -1.64, -8.88, 0.14, -0.43, 0.29, -0.02
500, -3.96, -8.95, 0.61, -0.18, 0.15, -0.12
550, -2.25, -9.35, 2.40, -0.06, -0.07, -0.14
600, -2.08, -9.42, 2.54, 0.05, -0.05, -0.18
650, -1.08, -9.85, 1.97, 0.01, -0.04, -0.02
700, -2.41, -8.87, 4.15, 0.20, 0.07, 0.05
750, -2.97, -8.93, 3.69, -0.10, 0.01, -0.03
800, -1.79, -8.93, 3.59, 0.10, 0.01, -0.07
850, -3.09, -9.20, 2.86, -0.09, 0.07, -0.03
900, -1.87, -9.28, 2.87, 0.10, -0.06, -0.06
950, -2.37, -8.91, 4.41, -0.10, 0.06, -0.01
