Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.15, 2.16, 10.09, 0.14, -0.10, -0.01
50, -0.36, 3.52, 15.16, -0.13, -0.25, 0.10
100, 1.71, 21.42, 57.76, -3.06, -0.59, 0.71
150, -2.44, 49.49, 24.55, -4.37, 3.06, -0.83
200, 12.29, 16.04, -36.04, -4.37, 2.09, -1.90
250, 10.49, -14.15, -53.07, -4.11, 0.83, -0.19
300, -0.11, -11.33, -7.65, 2.88, 0.02, 1.81
350, -21.54, -1.50, 22.18, -0.34, 0.33, 0.69
400, -2.00, -10.78, -5.75, -0.23, -0.30, -0.86
450, -1.66, -8.51, 2.75, 0.55, -0.23, -0.15
500, -3.04, -7.92, 7.74, 0.22, -0.21, -0.27
550, -0.78, -9.22, 1.99, -0.06, -0.10, -0.25
600, -1.40, -8.67, 4.64, 0.18, -0.05, 0.10
650, -3.80, -8.39, 4.64, -0.08, -0.01, 0.04
700, -2.50, -8.73, 3.56, 0.20, -0.03, 0.04
750, -3.75, -8.30, 4.88, -0.02, -0.06, -0.04
800, -1.96, -9.01, 2.38, 0.07, -0.12, -0.11
850, -2.48, -8.48, 5.00, 0.17, -0.03, 0.05
900, -2.96, -8.44, 4.62, 0.02, -0.04, -0.04
950, -2.04, -8.54, 4.41, 0.02, -0.03, -0.00
