Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.66, 1.65, 9.59, -0.03, -0.04, -0.07
50, -1.09, 1.72, 10.46, -0.11, -0.01, 0.04
100, -2.55, 1.39, 8.39, -0.11, -0.02, -0.04
150, -1.02, 1.37, 9.13, -0.02, 0.01, 0.01
200, -2.47, 1.76, 9.83, -0.04, -0.00, -0.03
250, -1.18, 1.34, 9.34, -0.19, 0.01, 0.03
300, -2.02, 1.29, 9.05, -0.01, -0.01, -0.08
350, -2.21, 2.36, 12.86, -0.34, -0.08, 0.07
400, -1.83, 10.10, 34.93, -1.66, -0.42, -0.03
450, -4.58, 24.28, 37.04, -4.37, 0.75, -0.57
500, 4.87, 30.40, 11.43, -4.37, 1.74, -1.29
550, 8.30, 13.43, -28.34, -4.37, 2.02, -1.54
600, 9.40, -21.66, -71.93, -2.08, 0.22, -0.17
650, 0.92, -2.55, 12.19, 4.37, 0.19, 2.11
700, -20.08, -4.22, 12.93, -0.76, 0.16, 0.05
750, 3.08, -10.28, -4.40, 0.27, -0.45, -0.74
800, -0.23, -8.85, 5.31, 0.84, -0.27, 0.20
850, -3.79, -8.08, 7.22, 0.05, -0.03, 0.01
900, -0.30, -9.95, -0.16, 0.37, -0.04, 0.02
950, -2.37, -8.37, 4.96, 0.61, -0.19, 0.28
