Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.91, 1.78, 9.99, -0.60, 0.02, 0.01
50, -0.12, 1.05, 8.96, -0.53, 0.02, -0.07
100, -0.54, 1.19, 10.39, -0.52, 0.13, 0.02
150, -1.52, 2.02, 13.91, -0.82, 0.11, -0.09
200, -0.49, 2.04, 13.97, -1.56, 0.40, -0.16
250, -0.77, 2.15, 13.97, -2.35, 0.34, -0.14
300, -0.97, 1.81, 13.43, -3.04, 0.35, -0.21
350, -0.56, 0.29, 8.27, -3.43, 0.40, -0.27
400, -0.13, -1.79, 7.27, -3.30, 0.24, -0.24
450, -3.04, -2.97, 5.51, -3.24, 0.56, -0.34
500, 1.39, -5.24, 4.30, -2.91, 0.14, -0.32
550, 0.08, -6.01, 4.11, -2.78, 0.52, 0.01
600, -0.66, -6.86, 2.20, -2.83, 0.60, 0.17
650, -1.31, -8.54, -2.66, -2.49, 0.70, 0.16
700, -3.06, -10.16, -8.16, -1.49, 0.50, 0.09
750, -3.36, -10.64, -5.29, -0.12, 0.08, 0.02
800, -2.88, -9.70, 0.04, 0.31, -0.09, -0.04
850, -1.40, -9.34, 3.59, 0.27, -0.01, -0.08
900, -1.58, -9.82, 1.01, -0.04, -0.01, -0.01
950, -1.31, -10.04, 0.02, 0.14, -0.08, 0.07
