Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 1.50, 2.24, 9.80, -0.13, 0.01, 0.00
50, 0.63, 2.69, 11.20, -0.42, 0.05, 0.10
100, 1.70, 3.38, 14.50, -0.87, 0.13, 0.11
150, 1.22, 3.93, 15.51, -1.74, 0.28, 0.14
200, 3.45, 3.90, 15.56, -2.69, 0.54, 0.33
250, 2.73, 1.45, 7.76, -3.13, 0.72, 0.67
300, -1.22, 3.86, 16.37, -3.32, 0.43, 0.94
350, -1.89, 2.28, 8.66, -4.37, 0.40, 0.46
400, -1.13, -2.63, 2.14, -3.78, 0.39, 0.39
450, -3.78, -4.16, 4.72, -3.20, 0.48, 0.04
500, -0.61, -8.24, -2.07, -2.65, 0.08, -0.12
550, -1.28, -8.95, -0.82, -1.70, 0.28, -0.10
600, -1.37, -8.70, 0.91, -1.38, 0.11, -0.05
650, -1.67, -10.04, -2.64, -0.88, 0.06, -0.05
700, -1.18, -9.21, 1.29, -0.36, 0.09, -0.02
750, -0.93, -10.44, -1.90, -0.14, 0.01, 0.00
800, -2.18, -9.41, 2.52, 0.15, -0.01, 0.06
850, -1.06, -9.66, 2.80, 0.12, -0.05, -0.01
900, -1.11, -9.40, 3.79, 0.14, -0.02, -0.01
950, -1.29, -9.39, 3.78, 0.03, 0.00, -0.00
