Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.72, 13.09, 34.38, -1.96, -0.51, 0.39
50, -11.17, 19.28, 20.42, -4.37, 1.13, -1.49
100, 4.48, 16.49, 7.89, -4.37, 0.09, -1.73
150, 1.61, 3.96, -4.60, -4.37, 0.79, -1.37
200, 3.86, -5.87, -11.45, -4.37, 0.66, -0.73
250, -1.22, -10.72, -11.03, -2.21, 0.50, 0.13
300, -4.47, -8.86, -1.55, -0.78, 0.27, -0.08
350, -1.63, -9.94, -2.69, -0.34, -0.04, -0.04
400, -3.45, -7.97, 3.36, 0.39, -0.11, -0.11
450, -0.96, -9.33, 1.10, 0.29, -0.12, -0.12
500, -1.86, -8.45, 4.18, 0.46, -0.12, 0.12
550, -3.19, -7.86, 6.31, 0.43, -0.04, 0.00
600, -2.24, -8.92, 3.33, 0.31, -0.12, -0.03
650, -3.16, -7.84, 5.84, 0.47, -0.07, -0.03
700, -1.39, -8.70, 3.75, 0.33, -0.09, -0.05
750, -3.30, -6.77, 9.19, 0.31, -0.04, 0.17
800, -1.98, -8.59, 4.10, -0.15, -0.05, -0.10
850, -2.26, -8.68, 2.88, 0.28, 0.00, 0.09
900, -2.18, -8.56, 2.71, 0.43, -0.09, 0.05
950, 0.99, -10.45, -5.66, 1.45, -0.51, 0.30
