Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.85, 2.78, 9.69, 0.23, -0.17, -0.12
50, -0.89, 2.49, 9.02, 0.23, -0.03, -0.12
100, -0.46, 2.93, 10.21, 0.25, 0.01, -0.07
150, -1.43, 3.02, 9.29, 0.04, -0.03, 0.02
200, -1.07, 3.34, 10.56, 0.06, 0.12, -0.09
250, -1.02, 5.07, 15.89, -0.29, 0.03, 0.02
300, -4.19, 16.66, 44.65, -3.20, 0.55, -0.23
350, -3.91, 29.97, 18.55, -4.37, 0.72, -1.26
400, 3.07, 15.90, -9.98, -4.37, 0.64, -1.77
450, 3.79, -0.69, -11.70, -4.37, -0.00, -0.66
500, 3.31, -9.96, -17.20, -3.89, 0.39, -0.29
550, 0.71, -12.63, -16.20, -0.77, 0.45, 0.50
600, -5.51, -8.58, 0.91, 0.41, -0.01, 0.52
650, -3.79, -8.90, 4.11, -0.17, -0.17, -0.07
700, -0.73, -10.29, 0.33, 0.07, -0.13, -0.03
750, -2.08, -9.79, 1.69, 0.09, -0.00, 0.04
800, -1.82, -9.39, 1.67, 0.29, -0.09, 0.03
850, -2.08, -9.04, 3.34, 0.12, 0.05, 0.03
900, -1.90, -9.43, 3.05, 0.04, -0.06, 0.08
950, -2.33, -9.50, 2.17, 0.15, 0.02, 0.06
