Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.13, 1.80, 8.97, 0.01, -0.00, 0.01
50, -0.56, 2.06, 9.38, -0.04, 0.02, 0.02
100, -0.29, 2.14, 9.78, -0.02, 0.05, -0.00
150, -0.20, 2.65, 11.24, -0.10, 0.05, 0.05
200, 0.25, 3.37, 13.63, -0.47, 0.17, 0.05
250, 0.49, 7.19, 24.76, -1.72, 0.25, 0.17
300, -1.22, 14.02, 26.73, -4.37, 0.65, 0.03
350, -1.28, 14.26, 13.40, -4.37, 0.68, -0.32
400, 2.09, 10.23, 2.80, -4.37, 1.09, -0.71
450, 1.17, 0.27, -9.33, -4.37, 0.92, -0.27
500, 0.50, -9.81, -18.88, -4.05, 0.60, -0.17
550, -1.54, -11.26, -12.92, -0.76, 0.13, 0.25
600, -3.29, -8.25, 0.63, -0.26, -0.01, 0.07
650, -2.29, -9.76, -3.46, -0.15, 0.00, -0.03
700, -1.69, -9.70, -1.20, 0.22, -0.09, -0.16
750, -0.69, -9.32, 2.39, 0.41, -0.00, -0.04
800, -1.30, -10.09, 1.46, 0.20, -0.05, 0.07
850, -2.11, -9.26, 4.21, 0.11, -0.09, 0.03
900, -1.48, -10.08, 1.59, -0.05, -0.01, -0.03
950, -1.40, -9.99, 1.06, 0.06, 0.02, 0.07
