Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.60, 13.92, 32.73, -3.87, 0.46, 0.06
50, -2.75, 16.99, 13.78, -4.37, 0.34, -0.56
100, 1.43, 9.60, 1.15, -4.37, 0.34, -0.82
150, 3.11, 0.80, -6.18, -4.37, 0.70, -0.42
200, 0.75, -6.12, -8.78, -4.33, 0.89, -0.07
250, -0.98, -8.74, -6.93, -2.83, 0.45, 0.05
300, -2.28, -10.17, -7.15, -1.65, 0.21, -0.10
350, -1.58, -10.51, -4.61, -0.86, -0.05, -0.08
400, -1.59, -10.43, -4.11, -0.25, 0.00, -0.00
450, -0.60, -9.75, -0.70, 0.01, -0.06, -0.01
500, -1.72, -9.40, 1.36, 0.16, 0.11, 0.07
550, -1.20, -10.14, -1.06, 0.16, -0.07, -0.00
600, -0.78, -9.62, 1.07, 0.30, -0.09, 0.10
650, -2.35, -9.76, 1.65, 0.02, -0.02, 0.08
700, -1.20, -10.20, 0.64, 0.08, -0.09, 0.01
750, -1.70, -9.75, 1.61, 0.08, -0.02, 0.04
800, -1.35, -10.02, 0.57, 0.02, -0.03, -0.02
850, -1.52, -9.49, 1.52, 0.06, -0.03, -0.01
900, -0.84, -9.82, 0.73, 0.00, -0.03, -0.02
950, -0.92, -10.06, 0.01, 0.17, -0.03, 0.11
