Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.80, 11.24, 24.39, -3.91, 0.72, -0.22
50, 2.31, 11.53, 14.24, -4.37, 0.76, -0.18
100, -1.38, 8.18, 5.06, -4.37, 0.66, -0.06
150, -1.03, 1.10, -2.26, -4.37, 0.60, -0.35
200, 0.07, -3.84, -2.66, -4.27, 0.71, -0.16
250, -0.97, -7.08, -3.56, -3.29, 0.71, -0.04
300, -2.28, -8.96, -3.52, -2.33, 0.60, -0.04
350, -3.34, -10.38, -5.27, -1.44, 0.27, -0.02
400, -3.22, -10.34, -3.34, -0.68, 0.07, -0.12
450, -2.29, -9.84, -1.23, -0.31, -0.03, -0.13
500, -1.73, -9.51, 0.09, -0.06, 0.01, -0.11
550, -1.58, -9.53, -0.14, -0.00, 0.00, -0.04
600, -1.64, -9.47, 0.84, 0.02, -0.03, 0.04
650, -1.78, -9.99, 0.66, 0.15, -0.02, 0.07
700, -2.39, -9.62, 2.04, 0.06, -0.01, 0.06
750, -2.79, -9.89, 0.72, 0.12, 0.01, 0.07
800, -3.03, -9.28, 2.04, 0.06, -0.02, -0.04
850, -1.95, -9.91, -0.14, 0.05, -0.05, -0.04
900, -1.84, -9.64, 0.97, 0.06, -0.07, 0.02
950, -1.77, -9.55, 1.99, 0.16, -0.04, 0.04
