Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.14, 7.38, 22.37, -2.53, 0.49, -0.14
50, -1.56, 12.94, 24.34, -4.37, 0.31, -0.22
100, -4.44, 13.94, 11.03, -4.37, -0.17, -0.41
150, 1.19, 4.03, -4.08, -4.37, 0.22, -0.92
200, 0.77, -1.45, -2.23, -4.37, 0.23, -0.27
250, 1.18, -9.06, -12.63, -3.59, 0.64, -0.35
300, -0.31, -10.96, -8.52, -1.54, 0.25, 0.21
350, -2.39, -9.74, -2.57, -0.60, 0.06, 0.22
400, -2.90, -9.62, -0.67, -0.40, -0.04, 0.08
450, -2.26, -9.67, 0.13, -0.10, -0.04, -0.07
500, -0.74, -10.07, -0.21, -0.00, -0.07, -0.08
550, -1.36, -9.28, 2.38, 0.14, 0.04, 0.06
600, -1.80, -9.94, 0.83, -0.04, -0.04, -0.03
650, -1.54, -9.99, 0.41, 0.20, -0.05, -0.00
700, -1.79, -9.32, 3.33, -0.01, -0.00, -0.01
750, -1.31, -10.09, 0.85, 0.00, -0.03, -0.03
800, -1.89, -9.48, 2.32, 0.05, -0.01, 0.02
850, -1.26, -9.88, 1.30, -0.05, -0.03, -0.01
900, -1.92, -9.57, 2.17, 0.06, -0.01, 0.03
950, -1.41, -9.71, 1.69, 0.02, -0.02, -0.01
