Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.00, 3.03, 12.14, 0.41, -0.09, -0.02
50, -1.09, 2.21, 9.88, 0.12, -0.05, -0.07
100, -0.63, 2.12, 9.35, 0.16, -0.04, -0.08
150, -1.02, 2.16, 10.03, 0.18, -0.10, 0.04
200, -1.19, 2.15, 8.71, 0.34, 0.04, -0.03
250, 0.91, 4.23, 15.57, 0.21, 0.14, 0.00
300, 0.03, 8.62, 23.16, -1.62, 0.16, 0.60
350, -1.19, 23.02, 47.41, -4.37, -0.06, 0.36
400, -0.24, 37.09, 8.92, -4.37, 3.28, -1.07
450, 9.62, 11.77, -25.35, -4.37, 1.42, -1.59
500, 6.17, -12.34, -41.28, -4.17, 0.93, -0.48
550, -1.99, -11.31, -15.02, 1.65, 0.13, 0.94
600, -9.25, -6.58, 16.03, 1.26, -0.24, 0.75
650, -6.90, -7.59, 5.68, -0.63, -0.03, -0.67
700, 3.07, -10.88, -4.30, 0.13, -0.18, -0.31
750, -3.22, -8.13, 7.06, 0.50, -0.06, 0.24
800, -2.84, -8.87, 3.40, -0.07, -0.07, -0.16
850, -1.20, -8.77, 4.08, 0.29, -0.12, 0.05
900, -3.00, -8.81, 3.76, 0.09, -0.02, 0.07
950, -2.51, -8.98, 2.55, 0.29, -0.04, 0.05
