Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.85, 1.74, 9.62, -0.02, -0.04, 0.00
50, -1.59, 1.59, 8.97, 0.04, -0.03, -0.00
100, -2.45, 2.19, 10.27, 0.02, -0.01, -0.01
150, -1.20, 1.56, 8.75, -0.10, -0.01, -0.03
200, -1.70, 1.68, 8.98, 0.03, -0.01, 0.01
250, -1.84, 1.85, 9.58, 0.02, -0.01, 0.02
300, -2.11, 1.96, 9.53, -0.04, 0.00, -0.03
350, -1.32, 1.61, 8.90, -0.04, -0.03, -0.05
400, -1.73, 1.79, 9.25, 0.05, 0.01, 0.05
450, -1.89, 1.89, 9.48, -0.02, -0.04, -0.04
500, -1.28, 1.98, 9.82, -0.02, -0.03, 0.03
550, 0.32, 9.53, 30.97, -0.98, -0.53, 0.44
600, -9.71, 30.98, 51.67, -4.37, 0.19, -0.19
650, 8.65, 36.94, 7.33, -4.37, 1.59, -1.85
700, 8.64, 21.43, -23.15, -4.37, 1.88, -1.68
750, 7.89, -15.84, -69.91, -4.05, 0.20, -0.10
800, 3.23, -11.12, -7.78, 3.97, 0.03, 1.58
850, -20.59, -1.67, 22.42, -0.14, 0.45, 0.70
900, -0.37, -11.21, -5.23, -0.13, -0.39, -0.74
950, 0.66, -9.50, 1.18, 0.54, -0.22, 0.04
