Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.58, 2.44, 8.96, -0.10, -0.03, -0.04
50, 1.71, 2.10, 8.68, -0.04, -0.01, -0.03
100, 0.74, 2.54, 9.59, -0.02, -0.00, 0.04
150, 1.22, 2.72, 10.08, -0.12, -0.00, -0.04
200, 1.51, 2.56, 10.02, -0.24, 0.03, 0.02
250, 1.19, 2.27, 9.45, -0.28, 0.05, -0.01
300, 1.66, 2.15, 9.25, -0.33, 0.09, 0.09
350, 0.27, 2.64, 11.34, -0.31, 0.05, -0.03
400, 2.57, 3.29, 14.78, -0.87, 0.16, 0.02
450, 5.54, 6.32, 23.63, -2.00, 0.58, 0.37
500, 5.02, 9.84, 21.10, -4.37, 0.83, 0.81
550, 1.15, 12.07, 14.96, -4.37, 0.69, 1.26
600, -2.19, 7.87, 2.34, -4.37, 1.50, 0.47
650, -1.89, -3.27, -10.78, -4.37, 0.64, 0.07
700, -1.80, -10.63, -13.46, -2.70, 0.50, -0.15
750, -1.80, -10.71, -5.91, -0.70, 0.24, 0.07
800, -1.73, -9.55, -0.40, 0.03, -0.08, 0.13
850, -2.22, -8.77, 3.61, 0.09, 0.05, -0.01
900, -1.36, -10.13, -0.16, 0.22, -0.10, -0.07
950, -0.64, -9.11, 4.48, 0.30, -0.10, -0.02
