Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.37, 3.29, 15.37, -1.14, 0.09, 0.05
50, 1.26, 3.47, 15.65, -1.99, 0.50, 0.03
100, -0.45, 3.04, 12.81, -2.79, 0.82, 0.18
150, -1.66, 3.15, 12.90, -3.38, 0.46, 0.00
200, -1.47, 1.21, 8.55, -3.71, 0.55, -0.18
250, 0.23, -1.34, 5.16, -3.56, 0.32, 0.03
300, -2.28, -3.53, 3.80, -3.20, 0.60, -0.11
350, -0.23, -6.09, 0.43, -2.84, 0.45, -0.07
400, -0.29, -8.30, -0.78, -1.98, 0.66, 0.22
450, -2.79, -8.37, 1.52, -1.43, 0.44, 0.36
500, -3.28, -8.88, 0.63, -1.15, 0.26, 0.19
550, -3.24, -9.32, 0.41, -0.75, 0.07, 0.17
600, -3.46, -9.23, 1.39, -0.40, 0.05, 0.11
650, -3.36, -9.62, -0.44, -0.14, 0.01, 0.01
700, -2.30, -9.05, 3.73, 0.22, -0.04, -0.01
750, -2.54, -9.00, 3.62, -0.03, -0.02, -0.02
800, -2.35, -9.14, 2.50, 0.10, -0.04, 0.00
850, -2.88, -8.87, 3.76, 0.07, 0.04, 0.08
900, -3.16, -8.84, 4.00, -0.02, -0.02, -0.02
950, -2.09, -9.16, 2.35, -0.01, 0.00, 0.02
