Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.19, 17.66, 32.11, -4.37, 0.10, 0.02
50, 0.19, 22.86, 11.85, -4.37, 0.46, -0.34
100, 3.85, 11.13, -8.67, -4.37, 1.05, -0.70
150, 3.10, -3.34, -16.09, -4.37, 0.88, -0.42
200, 3.36, -11.36, -18.95, -3.08, 0.44, 0.15
250, -1.18, -10.62, -8.31, -0.67, 0.12, 0.59
300, -2.88, -9.42, -1.86, -0.22, -0.06, 0.34
350, -2.72, -9.91, -2.20, 0.09, -0.07, 0.15
400, -1.97, -9.60, -0.06, 0.22, -0.16, -0.04
450, -0.87, -9.58, 1.34, 0.22, -0.07, -0.03
500, -0.82, -9.79, 1.63, 0.17, 0.00, 0.01
550, -0.89, -10.00, 0.64, 0.23, -0.04, 0.08
600, -1.47, -9.50, 2.93, 0.27, 0.00, 0.11
650, -2.26, -9.84, 2.00, -0.03, -0.01, 0.03
700, -1.64, -9.78, 1.58, -0.01, -0.04, -0.09
750, -1.06, -10.03, 1.10, -0.07, 0.01, -0.08
800, -1.48, -9.89, 1.01, 0.03, -0.02, -0.02
850, -0.75, -9.76, 1.64, 0.05, -0.02, -0.05
900, -0.95, -9.74, 1.72, 0.02, 0.01, 0.02
950, -1.70, -10.09, -0.09, 0.11, -0.00, 0.04
