Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.58, 2.04, 8.49, 0.15, 0.07, 0.01
50, -2.67, 2.51, 10.38, 0.25, -0.11, 0.04
100, -3.08, 1.46, 6.71, 0.28, -0.03, -0.02
150, -1.12, 2.22, 9.31, 0.31, -0.04, -0.00
200, -1.93, 2.90, 8.91, 0.45, 0.04, 0.20
250, -2.46, 3.40, 9.21, 0.62, 0.09, 0.16
300, -3.50, 3.65, 11.88, 0.10, -0.05, 0.07
350, -1.13, 2.43, 8.72, 0.07, 0.21, 0.16
400, -3.08, 21.80, 46.70, -1.52, -2.28, 1.07
450, -6.74, 54.51, 49.99, -4.37, 2.39, -2.50
500, 11.02, 14.55, -52.61, -4.37, 1.19, -3.19
550, 8.76, -16.36, -40.34, -1.23, -0.20, -1.07
600, 3.47, -5.92, 1.19, 2.57, -0.87, 0.85
650, -8.20, -1.69, 23.22, 0.53, 0.07, 0.48
700, -2.91, -7.56, 4.24, -0.24, -0.18, -0.44
750, 0.05, -8.27, 5.12, 0.27, -0.18, -0.14
800, -2.28, -6.67, 8.68, 0.20, -0.11, -0.08
850, -0.25, -7.67, 5.65, 0.10, 0.03, 0.03
900, -2.03, -6.65, 7.33, 0.28, -0.01, -0.02
950, -1.46, -6.48, 7.10, 0.27, -0.08, -0.02
