Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.55, 0.55, 9.06, -0.07, -0.01, -0.05
50, 0.60, 0.42, 8.95, -0.06, 0.05, 0.01
100, -0.78, 0.87, 9.65, 0.11, 0.02, 0.06
150, 0.06, 1.06, 11.56, -0.09, 0.00, -0.07
200, 0.34, 0.93, 10.88, -0.37, 0.20, -0.00
250, -0.25, 0.92, 11.04, -0.42, 0.13, -0.02
300, 0.35, 3.28, 20.99, -1.43, 0.32, 0.01
350, -0.35, 3.33, 16.52, -2.79, 0.71, -0.04
400, -0.27, 3.33, 13.65, -3.62, 0.81, -0.01
450, -3.19, 6.22, 18.26, -4.37, 0.75, -0.47
500, -0.48, 4.34, 3.98, -4.37, 1.19, -0.94
550, 3.25, -2.98, -7.68, -4.37, 0.91, -0.87
600, 3.86, -11.09, -19.41, -2.77, 0.36, -0.15
650, 1.41, -12.65, -16.15, 0.77, -0.06, 0.67
700, -2.07, -7.69, 1.74, 2.34, -0.11, 1.02
750, -6.83, -5.45, 14.56, 1.37, -0.08, 0.65
800, -5.31, -7.07, 9.96, -0.12, -0.20, -0.15
850, -1.14, -8.77, 3.73, -0.30, -0.05, -0.26
900, -1.18, -9.11, 1.31, 0.04, -0.04, -0.07
950, -2.09, -8.71, 3.97, 0.25, -0.04, 0.04
