Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.21, 3.94, 14.79, -2.29, 0.54, -0.24
50, 0.18, 3.48, 12.66, -2.90, 0.40, -0.06
100, -0.09, 1.34, 8.44, -3.15, 0.41, -0.05
150, -0.86, 0.46, 9.81, -3.17, 0.46, -0.05
200, -0.67, -0.67, 7.94, -3.48, 0.16, 0.01
250, -0.93, -3.42, 3.49, -3.23, 0.57, -0.07
300, -0.16, -5.21, 3.88, -2.86, 0.30, -0.00
350, -0.24, -6.68, 2.76, -2.55, 0.47, 0.07
400, -1.72, -8.44, -1.57, -2.11, 0.64, 0.07
450, -2.09, -9.56, -2.00, -1.21, 0.15, 0.12
500, -2.77, -9.28, 1.13, -0.69, 0.15, 0.14
550, -2.73, -9.45, 1.07, -0.44, 0.05, -0.01
600, -1.60, -9.65, 1.00, -0.29, 0.05, 0.01
650, -1.81, -9.81, 0.22, 0.11, -0.01, 0.05
700, -2.60, -8.70, 5.97, 0.13, 0.11, 0.06
750, -1.80, -9.79, -0.25, -0.19, -0.11, -0.07
800, -1.58, -9.19, 4.01, 0.23, 0.07, 0.15
850, -3.73, -8.95, 3.76, -0.09, -0.04, -0.04
900, -1.34, -9.71, 0.93, 0.13, 0.03, -0.02
950, -3.16, -9.04, 3.74, 0.08, 0.02, -0.04
