Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.47, 3.68, 7.28, 0.74, -0.32, 0.10
50, -1.53, 5.89, 14.59, 0.49, -0.37, 0.06
100, 4.30, 14.27, 37.11, -1.35, -0.33, 0.54
150, -16.17, 29.83, 31.75, -4.37, 1.74, -1.22
200, 8.33, 26.62, -5.68, -4.37, 0.75, -2.67
250, 3.81, -9.62, -33.62, -4.37, -0.42, -0.94
300, 3.38, -11.74, -10.72, -0.34, 0.45, -0.04
350, -4.80, -6.69, 5.19, 0.49, 0.03, 0.25
400, -2.66, -5.98, 6.53, 0.64, 0.05, 0.03
450, -2.85, -5.42, 10.38, 0.16, 0.03, -0.07
500, -1.90, -6.82, 5.81, 0.07, 0.04, -0.10
550, -1.43, -6.05, 8.07, 0.20, -0.07, -0.00
600, -2.47, -6.40, 7.04, -0.05, 0.00, -0.05
650, -1.86, -6.90, 5.99, 0.15, 0.01, 0.03
700, -2.96, -6.00, 8.35, 0.10, -0.02, 0.05
750, -2.16, -6.48, 6.50, 0.10, 0.01, 0.03
800, -2.96, -6.21, 6.53, 0.19, 0.00, 0.00
850, -1.77, -6.06, 7.61, 0.17, -0.05, 0.01
900, -2.20, -6.23, 6.05, 0.30, -0.03, 0.07
950, -2.33, -6.09, 5.83, 0.56, -0.03, 0.01
