Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.08, 2.72, 9.18, 0.03, -0.09, -0.01
50, -1.68, 2.84, 8.90, 0.16, -0.32, 0.07
100, -1.16, 2.81, 9.61, 0.03, -0.07, -0.04
150, -1.49, 2.34, 8.03, 0.10, -0.04, 0.15
200, -1.36, 4.02, 12.80, 0.14, 0.14, 0.07
250, -1.51, 22.44, 53.06, -2.95, -0.47, 1.15
300, -12.30, 36.08, 18.94, -4.37, 2.47, -2.33
350, 11.44, 8.27, -28.51, -4.37, 0.88, -3.31
400, 13.01, -16.29, -37.08, -2.63, 0.46, -0.68
450, 2.06, -9.06, -7.52, 2.88, -0.44, 1.41
500, -12.56, 0.43, 27.72, 1.41, 0.26, 0.76
550, -3.52, -5.32, 9.24, -0.67, -0.23, -0.50
600, 1.30, -8.20, 1.04, -0.35, -0.00, -0.25
650, -0.52, -6.39, 7.25, 0.65, -0.09, 0.28
700, -5.45, -4.79, 11.45, -0.17, 0.08, -0.01
750, -0.96, -6.94, 4.85, -0.12, -0.01, -0.07
800, -2.69, -6.56, 6.16, 0.01, -0.02, 0.04
850, -3.38, -5.56, 9.86, 0.09, -0.02, 0.00
900, -1.91, -6.80, 5.75, -0.21, 0.01, -0.19
950, -1.10, -6.49, 7.18, 0.14, 0.02, 0.07
