Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.38, 7.45, 22.16, -1.99, 0.04, -0.12
50, -0.59, 8.96, 19.64, -3.82, 0.68, -0.56
100, -0.30, 9.26, 10.68, -4.37, 0.50, -0.27
150, -2.41, 1.47, -0.48, -4.37, 0.69, -0.57
200, -0.47, -4.01, 0.80, -3.13, 0.35, -0.63
250, -3.11, -1.34, 11.92, -3.22, 0.07, -0.43
300, -2.61, 0.59, 10.21, -4.31, 0.35, -0.94
350, 0.80, -2.41, -0.87, -4.37, 0.56, -1.09
400, 3.41, -8.11, -10.99, -4.02, 0.31, -0.57
450, 2.20, -11.96, -17.12, -1.97, 0.13, 0.15
500, -2.02, -10.45, -9.46, 0.10, -0.06, 0.45
550, -2.70, -9.31, -3.39, 0.47, -0.18, 0.19
600, -2.19, -9.25, 0.19, 0.59, -0.04, 0.04
650, -0.79, -9.91, 1.51, 0.49, -0.03, -0.02
700, -1.43, -9.94, 1.00, 0.34, -0.07, 0.04
750, -1.07, -9.98, 1.21, 0.23, -0.03, 0.08
800, -1.98, -10.13, 0.01, 0.18, -0.04, 0.13
850, -2.36, -9.45, 1.34, 0.32, -0.01, 0.03
900, -1.58, -10.34, -1.13, 0.13, -0.15, -0.03
950, -1.45, -9.95, -0.32, 0.50, -0.11, 0.02
