Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.76, 3.00, 9.15, 0.30, 0.02, -0.00
50, -0.77, 4.06, 12.57, -0.07, 0.02, 0.03
100, 0.18, 4.43, 14.17, -0.54, 0.14, 0.07
150, -1.27, 6.16, 18.49, -1.84, 0.40, 0.15
200, -2.18, 7.80, 18.29, -3.25, 0.67, -0.10
250, -1.15, 7.98, 14.90, -4.37, 0.20, -0.19
300, -1.25, 7.44, 11.56, -4.37, 0.51, -0.19
350, -0.11, 3.82, 3.42, -4.37, 0.74, -0.47
400, 0.03, -1.98, -2.15, -4.37, 0.90, -0.51
450, -0.16, -5.12, -0.05, -4.03, 0.81, -0.41
500, -2.29, -8.83, -8.53, -3.16, 0.56, -0.53
550, -1.69, -10.76, -9.38, -1.35, 0.10, -0.39
600, -1.57, -9.70, -2.58, -0.69, -0.09, -0.24
650, -1.37, -9.96, -2.35, -0.20, -0.09, -0.11
700, -0.91, -9.94, -1.70, -0.11, -0.04, -0.12
750, -0.30, -9.72, 0.47, 0.17, -0.02, 0.03
800, -1.41, -9.73, 0.41, 0.18, 0.03, 0.06
850, -2.39, -9.75, 1.07, 0.08, -0.01, 0.05
900, -1.50, -10.23, 0.61, 0.09, -0.05, -0.02
950, -1.83, -9.68, 2.29, 0.09, -0.01, 0.05
