Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.35, 15.18, 32.13, -3.92, 0.70, -0.45
50, 1.93, 19.19, 17.70, -4.37, 1.14, -0.75
100, -2.08, 15.09, 5.52, -4.37, 0.62, -0.51
150, -1.83, 9.39, -2.61, -4.37, 1.50, -1.55
200, 3.30, -4.23, -17.28, -4.37, 0.39, -0.85
250, 2.09, -14.37, -28.06, -2.36, 0.25, -0.25
300, -1.92, -10.02, -6.37, 0.76, 0.06, 0.28
350, -3.77, -7.63, 3.53, 0.51, -0.01, 0.17
400, -3.14, -9.31, -0.02, 0.18, -0.08, -0.10
450, -1.62, -9.91, -0.47, 0.54, -0.12, -0.12
500, -1.16, -9.09, 3.10, 0.63, -0.13, -0.01
550, -2.51, -9.14, 4.16, 0.21, -0.05, -0.01
600, -1.31, -9.99, 1.23, 0.25, -0.09, -0.01
650, -2.79, -8.87, 4.54, 0.16, 0.02, 0.05
700, -2.39, -10.12, 0.41, 0.05, -0.03, -0.05
750, -2.16, -9.54, 1.43, 0.42, -0.07, -0.06
800, -1.76, -9.09, 4.20, 0.23, -0.05, -0.08
850, -1.41, -9.41, 2.92, 0.21, -0.05, -0.01
900, -1.65, -8.75, 4.75, 0.09, 0.04, -0.03
950, -1.64, -9.59, 1.92, -0.15, 0.02, 0.06
