Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.50, 2.59, 9.44, -0.17, -0.00, -0.01
50, -0.58, 2.97, 11.54, -0.33, -0.03, 0.02
100, -0.51, 4.19, 15.62, -0.80, 0.02, 0.08
150, -0.16, 8.31, 24.50, -2.68, -0.12, 0.39
200, 0.22, 12.89, 24.29, -4.37, 1.09, -0.23
250, 1.36, 12.48, 7.53, -4.37, 1.30, -0.02
300, -4.65, 3.71, -4.75, -4.37, 1.05, -0.44
350, -1.96, -3.16, -4.72, -4.37, 0.31, -0.86
400, 1.49, -8.91, -9.03, -3.10, 0.38, -0.44
450, -0.38, -10.39, -6.51, -1.66, 0.28, -0.06
500, -2.07, -9.71, -1.60, -0.74, 0.25, 0.16
550, -3.76, -10.00, -2.71, -0.34, 0.06, 0.10
600, -2.93, -9.38, 0.15, 0.08, -0.10, -0.11
650, -2.54, -9.59, 1.02, -0.10, -0.11, -0.19
700, -0.50, -10.19, 0.31, 0.16, -0.12, -0.15
750, -0.75, -9.87, 1.46, 0.30, -0.11, 0.06
800, -1.97, -9.40, 1.31, 0.49, -0.11, 0.16
850, -2.65, -8.96, 5.73, 0.01, -0.05, 0.07
900, -2.20, -9.81, 2.16, 0.08, -0.04, -0.02
950, -1.86, -9.32, 3.28, -0.10, 0.01, -0.01
