Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.14, 1.12, 9.35, -0.01, -0.04, -0.08
50, -0.91, 1.32, 9.81, 0.02, -0.00, 0.02
100, -1.08, 1.47, 10.12, -0.07, -0.02, 0.01
150, -0.75, 2.16, 12.64, -0.17, 0.01, 0.00
200, -2.26, 4.18, 19.92, -1.29, -0.01, -0.03
250, 0.04, 8.95, 30.45, -2.97, -0.45, -0.08
300, -1.83, 18.11, 30.82, -4.37, 1.09, -0.51
350, 0.34, 26.43, 14.27, -4.37, 2.14, -1.29
400, 6.39, 15.45, -17.47, -4.37, 1.33, -1.88
450, 8.09, -4.10, -40.00, -4.37, 0.93, -1.09
500, 6.28, -14.02, -33.64, 0.94, 0.01, 0.69
550, -1.95, -7.50, 2.86, 3.22, -0.07, 1.44
600, -8.46, -6.10, 15.37, 0.76, 0.18, 0.73
650, -5.02, -9.56, 0.95, -0.42, -0.15, -0.26
700, 0.55, -10.20, -3.35, -0.01, -0.17, -0.22
750, -0.77, -10.05, 1.19, 0.60, -0.04, 0.20
800, -3.00, -9.17, 3.79, 0.14, 0.08, 0.10
850, -1.46, -10.05, -0.34, 0.09, -0.08, 0.08
900, -2.73, -9.52, 1.92, 0.24, 0.04, 0.17
950, -3.41, -9.44, 1.93, 0.11, -0.03, -0.04
