Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.08, 2.81, 9.57, 0.01, -0.00, 0.02
50, -1.41, 2.84, 9.35, -0.04, 0.01, -0.03
100, -0.25, 2.70, 9.44, -0.01, 0.02, -0.05
150, -0.76, 3.00, 10.17, -0.10, 0.04, 0.07
200, -0.80, 2.97, 10.10, -0.08, 0.11, -0.02
250, -1.15, 4.09, 14.04, -0.50, 0.10, 0.01
300, -0.27, 11.98, 33.87, -2.13, 0.21, -0.00
350, -3.43, 27.32, 31.42, -4.37, 0.86, -0.48
400, 1.06, 19.13, -2.82, -4.37, 0.20, -0.98
450, 3.35, 4.84, -10.50, -4.37, 0.55, -0.61
500, 1.21, -5.57, -15.45, -4.37, 0.36, -0.26
550, 0.39, -12.72, -20.99, -2.04, 0.27, 0.13
600, -1.18, -10.38, -6.52, 0.39, 0.11, 0.38
650, -3.22, -9.00, 0.42, 0.54, -0.12, 0.30
700, -3.39, -9.24, 2.26, 0.58, -0.10, 0.04
750, -0.58, -9.93, 2.23, 0.67, -0.26, -0.05
800, -1.10, -8.99, 5.85, 0.47, -0.07, 0.09
850, -2.38, -9.36, 3.93, 0.04, -0.02, 0.06
900, -0.92, -9.55, 2.28, 0.30, -0.13, 0.05
950, -2.17, -8.69, 5.35, 0.05, -0.03, 0.18
