Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.49, 11.72, 30.49, -2.78, -0.22, 0.37
50, 0.41, 15.03, 20.03, -4.37, 1.03, -0.59
100, 2.36, 12.60, 7.53, -4.37, 0.77, -0.09
150, -2.21, 6.70, -0.51, -4.37, 1.01, -0.40
200, 0.44, -1.73, -7.25, -4.37, 0.44, -0.30
250, -0.10, -9.08, -11.80, -3.63, 0.59, -0.15
300, -1.45, -11.05, -9.00, -1.44, 0.24, 0.20
350, -3.43, -9.39, -0.58, -0.49, 0.03, 0.14
400, -3.19, -10.06, -1.94, -0.34, -0.01, 0.01
450, -1.67, -9.62, 0.71, 0.06, -0.13, -0.01
500, -1.46, -9.85, -1.17, 0.18, -0.06, -0.03
550, -2.33, -8.43, 4.84, 0.21, -0.02, -0.02
600, -2.05, -9.79, 2.04, -0.10, -0.08, -0.10
650, -1.14, -10.07, 0.97, 0.33, -0.08, 0.03
700, -2.42, -9.32, 3.61, 0.00, -0.00, 0.08
750, -2.64, -10.06, 0.81, 0.01, -0.02, -0.03
800, -1.87, -9.41, 1.17, 0.31, -0.04, -0.08
850, -2.14, -9.49, 1.75, 0.10, -0.04, -0.07
900, -1.31, -9.82, 1.05, 0.39, -0.05, -0.06
950, -2.21, -9.84, -0.24, 0.76, 0.10, -0.09
