Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.69, 9.40, 28.53, -2.01, 0.13, 0.14
50, 1.12, 17.11, 26.59, -4.37, 0.33, 0.24
100, 1.58, 13.09, 4.99, -4.37, 0.77, 0.30
150, 0.01, 5.33, 0.20, -4.37, 1.15, -0.10
200, -2.04, -1.31, -5.04, -4.37, 1.00, -0.21
250, -1.21, -6.22, -7.09, -4.06, 0.82, -0.42
300, -2.79, -8.27, -7.14, -2.88, 0.43, -0.44
350, 0.51, -9.84, -7.43, -1.55, 0.18, -0.26
400, -0.52, -9.65, -5.20, -0.83, 0.10, 0.15
450, -1.61, -10.18, -6.22, -0.37, 0.01, 0.16
500, -2.23, -9.84, -3.17, 0.31, 0.02, 0.14
550, -2.24, -9.64, 0.12, 0.33, -0.01, -0.00
600, -1.25, -9.79, 1.16, 0.40, -0.05, 0.04
650, -2.01, -9.74, 2.04, 0.10, -0.01, 0.05
700, -1.08, -10.47, -1.02, 0.10, -0.04, 0.12
750, -1.98, -9.30, 2.04, 0.20, 0.06, 0.23
800, -3.74, -9.79, 0.14, -0.11, 0.00, -0.02
850, -0.99, -9.86, 0.49, 0.11, -0.04, -0.05
900, -2.07, -9.82, 0.59, -0.12, -0.01, 0.01
950, -1.32, -9.92, 0.22, -0.04, -0.05, 0.01
