Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.95, 4.03, 16.02, -0.64, 0.00, 0.03
50, -0.89, 6.50, 21.74, -2.06, 0.33, -0.04
100, -0.79, 16.95, 31.49, -4.37, 0.12, -0.02
150, -0.82, 13.63, 5.28, -4.37, 0.79, -0.51
200, 1.04, 5.53, -0.61, -4.37, 0.63, -0.38
250, -0.65, -2.49, -7.32, -4.37, 0.93, -0.63
300, 1.46, -10.66, -16.09, -3.38, 0.34, -0.11
350, -2.19, -9.55, -5.56, -1.30, 0.12, 0.23
400, -2.14, -9.57, -4.19, -0.82, 0.00, 0.02
450, -2.04, -9.82, -3.29, -0.19, 0.04, 0.04
500, -1.99, -9.38, 0.46, -0.10, -0.03, -0.07
550, -0.38, -10.25, -1.89, 0.11, -0.02, 0.05
600, -2.19, -9.39, 1.93, 0.22, 0.04, 0.12
650, -2.41, -9.79, 1.38, 0.04, -0.04, 0.04
700, -1.67, -9.95, 1.15, 0.05, -0.01, 0.07
750, -2.01, -9.80, 1.39, -0.00, 0.02, 0.01
800, -2.29, -9.89, -0.18, 0.08, 0.02, 0.04
850, -2.74, -9.47, 1.51, 0.09, -0.05, -0.07
900, -1.34, -9.68, 1.50, -0.03, -0.08, -0.10
950, -1.15, -9.95, 0.35, 0.06, -0.02, 0.03
