Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.64, 2.87, 9.18, -0.05, -0.04, -0.01
50, -0.78, 2.69, 9.23, -0.05, -0.02, -0.06
100, -1.01, 3.14, 10.77, -0.17, 0.04, -0.01
150, -1.28, 3.51, 11.71, -0.41, 0.14, -0.06
200, -0.37, 6.67, 21.32, -1.27, 0.30, -0.00
250, -4.59, 21.51, 42.13, -4.37, 0.54, -0.24
300, -4.69, 33.22, 14.67, -4.37, 0.68, -1.53
350, 6.25, 13.23, -16.20, -4.37, 0.74, -1.84
400, 3.17, -6.51, -22.91, -4.37, 0.35, -0.91
450, 4.99, -15.15, -26.47, -1.45, 0.28, 0.00
500, -1.50, -8.58, -0.06, 0.69, 0.08, 0.54
550, -4.98, -8.07, 2.37, 0.04, 0.03, 0.13
600, -1.67, -10.08, -1.11, 0.01, -0.16, -0.23
650, -0.24, -9.87, 0.06, 0.59, -0.15, -0.08
700, -0.68, -8.95, 5.17, 0.32, -0.05, 0.06
750, -1.34, -10.20, 1.00, 0.16, -0.02, 0.07
800, -1.64, -9.44, 3.58, 0.20, -0.04, 0.07
850, -1.93, -9.46, 3.29, 0.08, -0.04, 0.01
900, -0.93, -10.27, -0.66, 0.26, -0.10, 0.03
950, -2.13, -9.03, 3.61, 0.35, -0.04, 0.01
