Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 3.04, 10.18, 13.83, -4.37, 0.85, 0.23
50, 2.46, 10.79, 13.06, -4.37, 0.02, 1.05
100, -1.08, 5.74, 1.06, -4.37, 0.84, 0.59
150, -0.66, -1.88, -5.43, -4.37, 0.78, 0.54
200, -3.67, -8.50, -10.20, -3.25, 0.82, 0.05
250, -0.61, -11.71, -10.06, -1.28, 0.29, 0.06
300, -2.50, -9.64, -1.33, 0.00, 0.05, 0.18
350, -2.32, -8.76, 2.30, 0.20, 0.01, 0.05
400, -1.68, -9.28, 2.64, 0.07, -0.06, -0.13
450, -1.05, -9.52, 2.93, 0.28, -0.08, -0.06
500, -0.91, -8.58, 6.70, 0.13, 0.02, 0.00
550, -1.66, -9.62, 2.56, -0.00, 0.03, -0.04
600, -1.26, -9.38, 3.87, 0.02, -0.11, -0.04
650, -1.36, -8.98, 4.41, -0.02, -0.00, -0.08
700, -1.25, -9.40, 2.93, -0.05, -0.05, -0.00
750, -1.46, -9.17, 2.99, 0.23, -0.08, -0.11
800, -1.34, -8.77, 3.86, 0.28, -0.07, -0.10
850, 0.12, -8.98, 5.75, 0.05, 0.00, 0.01
900, -1.75, -8.87, 5.16, -0.03, 0.02, 0.05
950, -1.26, -9.10, 4.04, -0.20, -0.02, -0.02
