Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 5.01, 17.50, -0.88, -4.37, 0.46, -1.43
50, 2.61, 0.74, -11.80, -4.37, 0.75, -0.82
100, 0.75, -7.63, -8.26, -3.49, 0.84, -0.80
150, -0.40, -10.92, -10.36, -1.58, 0.28, 0.05
200, -4.69, -8.29, 0.96, -0.17, -0.02, -0.03
250, -4.29, -7.04, 6.93, -0.49, -0.02, -0.24
300, -0.04, -8.77, 2.27, -0.27, -0.13, -0.15
350, -3.29, -7.96, 5.37, -0.40, 0.04, -0.19
400, 0.58, -9.78, 1.03, -0.01, -0.10, 0.04
450, -4.19, -7.48, 7.45, -0.08, 0.03, 0.05
500, -0.07, -10.41, -1.30, 0.13, 0.02, 0.11
550, -4.28, -7.78, 6.43, 0.30, -0.02, 0.16
600, -2.43, -8.71, 4.02, 0.17, -0.03, 0.03
650, -3.71, -8.67, 2.71, 0.44, -0.02, 0.00
700, -1.99, -8.33, 4.73, 0.50, -0.17, 0.00
750, -2.81, -9.12, 0.39, 0.80, -0.04, -0.02
800, -0.79, -7.79, 2.60, 1.55, -0.31, 0.21
850, -1.78, -7.71, -0.15, 1.92, -0.30, 0.25
900, 0.19, -4.91, -2.53, 3.36, -0.23, 0.51
950, -1.11, -0.85, 4.77, 3.82, -0.22, 0.77
