Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.15, 2.72, 12.39, -0.45, -0.03, -0.00
50, 0.29, 3.57, 16.20, -1.00, 0.01, -0.00
100, 0.09, 5.35, 19.80, -2.37, 0.28, 0.16
150, -0.96, 5.11, 14.45, -3.68, 0.25, 0.02
200, -0.81, 3.28, 6.74, -4.25, 0.14, 0.04
250, -1.17, 0.94, 8.15, -3.85, 0.22, -0.18
300, 0.65, -1.24, 5.20, -4.20, 0.36, -0.10
350, -0.06, -4.77, 0.16, -3.43, 0.59, -0.23
400, 0.98, -6.28, 2.13, -3.08, 0.70, 0.03
450, -0.29, -8.73, -3.74, -2.47, 0.65, 0.13
500, -1.08, -9.96, -2.93, -1.39, 0.49, 0.26
550, -3.27, -9.88, -2.95, -0.83, 0.23, 0.26
600, -3.68, -10.04, -0.80, -0.00, -0.03, 0.08
650, -2.51, -9.32, 2.61, 0.12, -0.03, -0.11
700, -1.19, -9.68, 1.51, 0.00, -0.05, -0.16
750, -0.22, -9.90, 1.19, 0.21, -0.03, 0.04
800, -2.49, -9.10, 4.81, 0.18, 0.08, 0.17
850, -2.00, -10.15, -2.21, 0.25, -0.14, -0.01
900, -1.53, -8.95, 5.09, 0.51, -0.01, 0.12
950, -1.19, -10.56, -6.11, 0.75, -0.05, 0.06
