Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.06, 2.93, 15.02, -1.40, 0.21, -0.13
50, 1.06, 2.66, 12.53, -2.13, 0.36, -0.04
100, 0.59, 1.72, 11.59, -2.39, 0.21, 0.16
150, 0.13, 0.44, 9.64, -2.57, 0.33, 0.16
200, -0.24, -0.49, 9.79, -2.74, 0.45, 0.26
250, -1.16, -1.52, 8.49, -2.90, 0.30, 0.13
300, -1.27, -3.26, 6.33, -2.81, 0.44, 0.06
350, -0.38, -5.00, 4.29, -2.53, 0.45, 0.07
400, -1.51, -6.04, 4.62, -2.24, 0.51, 0.11
450, -0.75, -7.81, 1.31, -1.89, 0.41, 0.12
500, -1.05, -8.03, 3.67, -1.35, 0.44, 0.34
550, -4.03, -7.58, 5.40, -1.59, 0.56, 0.22
600, -2.94, -8.88, 0.18, -1.53, 0.51, -0.07
650, -2.54, -9.54, -1.15, -1.07, 0.28, -0.08
700, -2.71, -10.10, -2.71, -0.43, 0.05, -0.10
750, -1.57, -9.68, 1.87, 0.15, 0.09, 0.01
800, -2.79, -9.17, 3.55, 0.00, -0.02, 0.03
850, -1.95, -9.47, 2.18, -0.09, -0.00, -0.01
900, -2.31, -9.53, 1.58, 0.10, -0.02, 0.06
950, -2.80, -9.11, 3.41, 0.10, 0.07, 0.03
