Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.06, 1.13, 9.58, 0.10, -0.12, -0.04
50, -0.10, 1.11, 8.67, 0.16, -0.02, 0.05
100, 0.63, 1.12, 8.83, 0.27, -0.08, -0.02
150, -1.19, 1.18, 7.68, 0.46, -0.05, 0.01
200, 0.34, 2.38, 10.18, 0.77, -0.32, -0.04
250, -1.19, 2.69, 11.70, 0.49, -0.32, -0.10
300, 0.01, 2.45, 10.07, 0.46, -0.00, -0.33
350, 0.81, 2.21, 10.39, 0.19, 0.13, -0.24
400, 3.19, 4.36, 16.97, -0.13, -0.28, 0.19
450, 4.57, 11.09, 33.73, -1.76, 0.07, 0.54
500, -1.09, 24.57, 28.81, -4.37, 1.53, 0.54
550, 8.28, 18.14, -1.95, -4.37, 2.17, -0.25
600, 1.89, 2.28, -13.11, -4.37, 2.04, 0.08
650, 0.91, -5.89, -13.37, -3.97, 1.24, 0.11
700, -4.60, -7.47, -4.79, -1.88, 0.86, 0.32
750, -5.91, -10.45, -10.96, -1.27, 0.28, -0.02
800, -5.23, -9.99, -3.94, 0.47, -0.46, -0.26
850, -3.56, -8.49, 5.02, 0.49, -0.31, -0.44
900, 0.69, -10.07, 2.59, 0.42, -0.33, -0.22
950, -1.64, -9.12, 4.91, 0.32, -0.08, -0.03
