Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 1.12, 2.17, 9.29, -0.19, -0.01, 0.07
50, 1.99, 2.13, 9.52, -0.15, 0.09, 0.00
100, 2.66, 2.57, 11.43, -0.28, 0.08, 0.11
150, 5.91, 5.31, 22.72, -1.19, 0.70, 0.32
200, 5.31, 10.41, 24.06, -4.14, 1.03, 0.85
250, 3.40, 13.64, 17.63, -4.37, 1.49, 1.11
300, 2.60, 5.70, -4.37, -4.37, 2.23, 0.94
350, -11.55, -4.47, -9.45, -3.79, 1.34, -0.21
400, 3.11, -9.01, -3.70, -2.03, 0.45, -0.61
450, -1.19, -8.95, -0.62, -1.20, -0.06, 0.36
500, -2.84, -9.32, -0.45, -0.48, -0.05, 0.05
550, -1.02, -8.88, 2.39, 0.06, -0.03, 0.06
600, -3.96, -8.14, 4.72, -0.05, -0.18, 0.06
650, -0.33, -8.58, 4.23, 0.09, -0.23, -0.04
700, -2.51, -8.51, 4.68, 0.02, -0.08, 0.06
750, -0.95, -8.79, 4.35, 0.05, -0.15, -0.05
800, -1.91, -8.35, 5.36, 0.05, -0.04, 0.06
850, -0.99, -8.68, 4.28, 0.02, -0.05, 0.02
900, -3.16, -8.48, 4.65, 0.06, -0.02, -0.02
950, -0.74, -8.54, 5.07, -0.00, -0.08, -0.02
