Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.05, 3.01, 8.90, 0.07, -0.04, -0.01
50, -0.27, 3.07, 8.98, 0.08, -0.04, 0.05
100, -0.46, 3.03, 8.53, 0.16, -0.03, 0.01
150, 0.11, 3.31, 9.36, 0.21, -0.01, 0.03
200, -0.99, 3.77, 9.81, 0.09, 0.05, 0.03
250, -0.14, 3.80, 10.58, -0.13, 0.08, -0.04
300, 0.51, 6.24, 19.22, -0.63, 0.56, -0.15
350, 0.34, 9.56, 25.02, -2.75, 1.08, -0.10
400, -0.94, 19.26, 28.40, -4.37, 1.52, -0.60
450, -0.15, 17.89, 5.34, -4.37, 1.45, -0.88
500, -5.05, 7.86, -6.05, -4.37, 1.96, -2.22
550, 3.28, -7.13, -17.57, -4.37, 0.79, -1.83
600, 1.04, -11.49, -13.21, -1.29, 0.03, -0.95
650, 2.28, -8.55, 1.52, -0.33, -0.04, -0.47
700, -0.34, -10.00, -2.16, -0.14, 0.27, -0.27
750, -0.87, -9.56, 1.82, 0.14, -0.01, -0.14
800, 0.16, -10.15, 2.20, 0.14, -0.03, -0.15
850, -0.35, -9.57, 4.24, 0.26, -0.02, 0.08
900, -1.89, -9.07, 4.73, 0.08, -0.00, 0.04
950, -1.38, -9.26, 3.28, 0.05, -0.05, -0.00
